pergunta,resposta
Goiás Por Elas : Qual é o método de seleção empregado para recrutar as participantes do programa?,"A seleção das beneficiárias é interna e baseada nos critérios do programa, incluindo medida protetiva de urgência ativa e cadastro único atualizado."
Carteira de Identificação do Autista : Como posso me informar melhor sobre a Carteira de Identificação do Autista?,Ligue para (62) 98104-3652 ou envie um e-mail para ger.pcd@goias.gov.br para obter mais detalhes sobre a carteira.
Dignidade : O que os participantes ganham ao fazer parte do Programa Dignidade?,O programa oferece um benefício mensal de R$ 300 para pessoas idosas de 60 a 64 anos em situação de pobreza ou extrema pobreza.
Família Acolhedora Goiana : Quais são os passos envolvidos na capacitação das famílias acolhedoras?,"As famílias passam por um processo de capacitação para receber crianças e adolescentes em acolhimento, com orientação sobre o papel e as responsabilidades como família acolhedora."
Carteira de Identificação do Autista : Quais são os elementos que tornam a Carteira de Identificação do Autista uma iniciativa pioneira?,A iniciativa é inovadora por ser uma das primeiras a oferecer uma carteira de identificação para pessoas com TEA.
Cestas Básicas : Quantas cestas básicas foram distribuídas?,"Cerca de 1,3 milhão de cestas básicas foram distribuídas em todos os municípios goianos."
Goiás Por Elas : Quais são os procedimentos de seleção adotados para as participantes do programa?,"A seleção das beneficiárias é interna e baseada nos critérios do programa, incluindo medida protetiva de urgência ativa e cadastro único atualizado."
Carteira de Identificação do Autista : Por que foi desenvolvida a Carteira de Identificação do Autista e quais são os seus objetivos?,Os objetivos incluem oferecer condições que garantam a inclusão social das pessoas com TEA.
Dignidade : Quais são os requisitos para integrar o Programa Dignidade?,A participação é destinada a pessoas idosas de 60 a 64 anos e 11 meses que estejam em situação de pobreza ou extrema pobreza e inscritas no CadÚnico.
Programa Aprendiz do Futuro : Qual é a proposta do programa Aprendiz do Futuro?,"O Aprendiz do Futuro é uma iniciativa da Secretaria de Desenvolvimento Social do Estado de Goiás, visando jovens em situação de vulnerabilidade econômica."
Programa Auxílio Nutricional : A quem o Auxílio Nutricional está disponível?,ONGs e unidades socioeducativas são as principais destinatárias do auxílio financeiro.
Programa Crédito Social : Pode listar as atividades promovidas pelo Programa Crédito Social?,As ações do programa incluem projetos e atividades para gerar oportunidades e reduzir desigualdades sociais e econômicas.
Programa Auxílio Nutricional : Onde as organizações podem buscar esclarecimentos sobre o Auxílio Nutricional?,"Para mais detalhes, as entidades podem ligar para os telefones (62) 3201-5345 ou (62) 3270-9618 ou enviar um e-mail para auxilionutricional.seds@goias.gov.br."
Cestas Básicas : Quem é responsável pela operação das cestas básicas?,"O Governo de Goiás, por meio da Secretaria de Desenvolvimento Social, é responsável pelo programa."
Carteira de Identificação do Autista : Quais são as credenciais necessárias para o profissional de saúde que preenche o relatório médico para a Carteira de Identificação do Autista?,"Apenas médicos especialistas em Psiquiatria, Neurologia ou Pediatria podem preencher o relatório médico."
Programa Aprendiz do Futuro : De que maneira os jovens podem crescer e aprender com experiências internacionais?,"Os selecionados podem realizar intercâmbios na Europa, conhecendo países como Portugal, Bélgica e Barcelona."
Programa Auxílio Nutricional : Quem é o público-alvo do Auxílio Nutricional?,ONGs e unidades socioeducativas são as principais destinatárias do auxílio financeiro.
Cestas Básicas : Qual foi o método utilizado para realizar as entregas das cestas básicas?,As cestas básicas foram entregues pela OVG em colaboração com as prefeituras e órgãos locais.
Cestas Básicas : Quantas famílias foram beneficiadas com cestas básicas?,"Desde o início da pandemia, foram distribuídas mais de 1,3 milhão de cestas básicas nos 246 municípios goianos."
Programa Aprendiz do Futuro : Como as experiências internacionais podem ampliar os horizontes dos jovens?,"Em 2022, 12 aprendizes foram selecionados para um intercâmbio na Europa, visitando países como Portugal, Bélgica e Barcelona."
Programa Auxílio Nutricional : Quais são os meios de financiamento utilizados para o Auxílio Nutricional?,"O programa é custeado exclusivamente com recursos do tesouro estadual, por meio do Fundo PROTEGE."
Família Acolhedora Goiana : Quais são as medidas tomadas para garantir o bem-estar das famílias acolhedoras ao longo do processo de acolhimento?,"As equipes profissionais prestam assistência e apoio às famílias acolhedoras, auxiliando-as durante todo o processo de acolhimento."
Dignidade : Quem pode participar do Programa Dignidade?,A participação é destinada a pessoas idosas de 60 a 64 anos e 11 meses que estejam em situação de pobreza ou extrema pobreza e inscritas no CadÚnico.
Carteira de Identificação do Autista : O que diferencia a Carteira de Identificação do Autista de outras iniciativas?,A iniciativa é inovadora por ser uma das primeiras a oferecer uma carteira de identificação para pessoas com TEA.
Dignidade Menstrual : Qual é o montante anual investido na população atendida pela SEDS?,"O programa Dignidade Menstrual investe R$ 448,8 mil anualmente para o público atendido pela SEDS."
Cestas Básicas : De que forma as cestas básicas foram entregues aos beneficiários?,As entregas foram coordenadas pela OVG em parceria com as prefeituras e outros órgãos.
Programa Mães de Goiás : O Programa Mães de Goiás visa atender a qual necessidade específica?,"É um programa de ajuda financeira para famílias com crianças de até seis anos de idade em Goiás, com um auxílio mensal de R$ 250."
Programa de Água e Energia : Como as entidades filantrópicas podem acessar o programa?,As entidades precisam participar de um Chamamento Público anual para receber o auxílio.
Programa Auxílio Nutricional : De que forma os gastos são documentados e verificados no Auxílio Nutricional?,"As entidades apresentam a prestação de contas com base na per capita diária de R$ 2,00 por atendimento."
Passe Livre da Pessoa com Deficiência : Quais unidades do Vapt Vupt estão aptas a realizar o cadastro do Passe Livre da Pessoa com Deficiência?,"As unidades aptas ao cadastro do Passe Livre incluem Shopping Araguaia, Shopping Buriti, Camelódromo de Campinas, Shopping Cidade Jardim, Shopping Cerrado, Shopping Popular Mangalô, Shopping Passeio das Águas, Shopping Portal e Central do Servidor."
Família Acolhedora Goiana : Quais são os benefícios oferecidos pela Família Acolhedora Goiana?,A Família Acolhedora Goiana organiza o acolhimento de crianças e adolescentes afastados de suas famílias por medida de proteção em residências de famílias acolhedoras cadastradas.
Cestas Básicas : Por que as Cestas Básicas são importantes?,As Cestas Básicas incluem alimentos e produtos de higiene para ajudar famílias em situação de vulnerabilidade.
Dignidade Menstrual : Quais são os benefícios oferecidos pelo programa Dignidade Menstrual?,É uma iniciativa que oferece absorventes gratuitamente a mulheres e meninas em situação de vulnerabilidade social em Goiás.
Carteira de Identificação do Autista : Quais são os passos necessários para solicitar a Carteira de Identificação do Autista?,"Para obter a carteira, preencha o Formulário de Requerimento, apresente uma foto 3x4, relatório médico, certidão de nascimento ou identidade, CPF e comprovante de endereço."
Programa de Água e Energia : Como é custeado o programa?,"O programa é custeado com recursos do tesouro estadual, via Fundo PROTEGE."
Programa Auxílio Nutricional : Quantas entidades são beneficiadas pelo Auxílio Nutricional?,São 360 entidades que recebem o auxílio financeiro para complementação nutricional.
Goiás Por Elas : Quais são os passos seguintes se uma beneficiária não conseguir atender aos critérios estabelecidos?,"O descumprimento dos critérios, como a revogação da medida protetiva ou a mudança de residência, pode resultar no descredenciamento da beneficiária."
Goiás Por Elas : Quais são os demais programas disponíveis para as beneficiárias com acesso prioritário?,"As beneficiárias têm prioridade nos programas do Goiás Social, como Mães de Goiás, Dignidade, Aluguel Social, Crédito Social, Aprendiz do Futuro, entre outros."
Passe Livre da Pessoa com Deficiência : Como o Passe Livre da Pessoa com Deficiência promove a inclusão social?,"O benefício garante o direito de viajar sem custo, contribuindo para a participação ativa das pessoas com deficiência na sociedade."
Programa Auxílio Nutricional : Quais são os meios de financiamento utilizados para o Auxílio Nutricional?,"Os recursos para custear o auxílio vêm do tesouro estadual, via Fundo PROTEGE."
Programa Aprendiz do Futuro : Como o programa Aprendiz do Futuro influencia positivamente os jovens?,"Contribui para a formação moral e cultural, além de diminuir o envolvimento com a criminalidade e drogas."
